Ticker,Nama,Grup,Sektor,Syariah,Status,Skor,Flag,Harga,PER,PBV,PERvsSektor,PBVvsSektor,ROE%,LabaYoY%,OmzetYoY%,Dividen%,DER,MarketCap(T),Vol20(jt),Nilai(M),VolSpike,RSI14,MA50,MA200,MarginKotor%,MarginOperasi%,MarginBersih%,ROA%,UtangBersih/EBITDA,CurrentRatio,QuickRatio,InterestCoverage,EV/EBITDA,OCF/Laba,FCFYield%,Payout%,Capex/OCF,SkorValuasi,SkorProfitabilitas,SkorKesehatan,SkorPertumbuhan,SkorArusKas,OmzetCAGR3%,LabaCAGR3%,TahunLabaNaik,SahamYoY%,EPS,BVPS,DPS,Saham,Omzet,LabaBersih,EBITDA,EBIT,TotalUtang,Kas,UtangBersih,TotalAset,Ekuitas,OCF,Capex,FCF,Periode,Basis,MataUang
KEEN,Kencana Energi Lestari Tbk.,,Utilities,Ya,JUAL,49,laba-30%,850,30.7,0.97,1.18,0.26,3.21,-37.4,-13.9,0.97,0.56,3.1,8.62,7.8,0.76,38.5,885,932.0,54.99,44.48,17.8,1.59,7.27,1.56,1.56,2.26,20.01,1.04,4.48,30.53,0.01,52,59,50,21,73,-6.4,-14.8,2.0,0.0,27.7208,871.9071,8.22,3666312500.0,570909159360.0,101633180640.0,244564328640.0,243043539840.0,1804099516800.0,27114103200.0,1776985413600.0,6411593046720.0,3196683778560.0,105864180960.0,-1140067680.0,139529166720.0,2026-06-30,TTM,USD
BNBR,Bakrie & Brothers Tbk,Bakrie,Industrials,Tidak,WSE,33,"OCF-,FCF-,DER>3,laba-30%",81,31.6,3.63,2.94,1.74,12.72,-78.2,19.0,0.0,4.38,14.0,894.95,84.7,0.83,28.9,98,125.0,22.97,4.01,11.32,2.84,16.89,1.31,1.12,1.94,31.08,-0.97,-3.76,0.0,,16,36,24,53,43,1.1,22.9,2.0,0.0,2.5624,22.3055,,173420223169.0,3924356000000.0,444372000000.0,989673000000.0,966323000000.0,16924774000000.0,206755000000.0,16711671000000.0,24219911000000.0,3868232000000.0,-432762000000.0,-177987000000.0,-527695000000.0,2026-03-31,TTM,IDR
BBHI,Allo Bank Indonesia Tbk.,,Financial Services,Tidak,WSE,54,,855,31.8,2.52,2.41,2.83,7.89,15.2,38.3,1.55,0.0,18.5,13.99,12.6,0.03,24.5,905,1155.0,,,26.83,4.03,,,,,,-0.64,-2.18,48.91,,15,52,,86,89,37.3,28.6,3.0,-0.51,26.8703,339.5553,13.28,21617303942.0,2165111892608.0,580863997602.0,,,9477378730.0,2402544008636.0,-2393066629906.0,15571418074955.0,7340269094743.0,-374195902090.0,-29227883682.0,-403423785772.0,2026-06-30,TTM-gabungan,IDR
BANK,Bank Aladin Syariah Tbk.,,Financial Services,Ya,WSE,39,laba-30%,240,31.9,1.02,2.42,1.15,3.27,-55.0,-8.0,0.0,0.3,3.4,7.6,2.1,0.34,24.6,273,505.0,,,14.05,0.84,,,,,,42.25,132.32,0.0,0.0,30,30,,46,68,126.9,,3.0,-3.64,7.5211,234.7991,,14089731085.0,754001000000.0,105970000000.0,,,1008580000000.0,3083316000000.0,999482000000.0,15142009000000.0,3308256000000.0,4477555000000.0,-3000000000.0,4474555000000.0,2026-06-30,TTM-gabungan,IDR
SGRO,Prime Agri Resources Tbk.,,Consumer Defensive,Ya,TIPIS,58,,4570,31.9,1.62,3.22,0.81,4.82,32.1,3.1,4.22,0.22,8.3,0.06,0.3,0.02,46.8,4344,4932.0,30.78,12.54,4.29,2.74,0.07,1.0,0.66,6.89,9.05,6.97,16.46,69.42,0.25,45,57,75,42,88,4.4,-30.0,1.0,0.0,143.2519,2818.4081,193.0,1818622000.0,6076343000000.0,260521000000.0,925682000000.0,903266000000.0,1132141000000.0,1523094000000.0,62581000000.0,8676575000000.0,5125619000000.0,1816332000000.0,-448129000000.0,1368203000000.0,2026-06-30,TTM,IDR
BUMI,Bumi Resources Tbk,Bakrie,Energy,Ya,JUAL,45,"FCF-,kas<laba",185,32.4,2.32,1.39,1.23,7.26,94.2,28.8,0.0,0.44,68.7,3382.12,694.2,0.62,42.0,187,232.0,17.85,9.61,7.4,2.76,1.58,1.29,1.19,6.41,15.45,0.02,-5.14,0.0,76.35,36,34,73,51,32,-8.0,-46.4,2.0,0.0,5.7133,79.6278,,371335392068.0,28657270115040.0,2121543941280.0,4951803026880.0,4921791805920.0,13017955413600.0,3191287438080.0,7827961127520.0,81571967268000.0,29568637426560.0,46859990880.0,-3577638566880.0,-3530778576000.0,2026-06-30,TTM-gabungan,USD
IFSH,Ifishdeco Tbk.,,Basic Materials,Ya,TIPIS,58,laba-30%,1010,32.7,2.3,2.87,1.31,7.19,-115.4,12.7,2.57,0.04,1.9,0.01,0.0,0.72,43.0,1105,1552.0,30.01,21.49,5.44,5.69,-0.7,3.71,3.7,49.19,8.95,1.85,4.04,40.65,0.29,35,64,99,28,79,2.2,-28.7,1.0,0.0,30.8723,439.3147,26.0,1923147400.0,1090446111501.0,59371908478.0,201169109566.0,171270567373.0,31194736604.0,172194802282.0,-141000065678.0,1077493275496.0,844866939311.0,109825202833.0,-31430444884.0,78394757949.0,2026-03-31,TTM-gabungan,IDR
BIPI,Astrindo Nusantara Infrastru,,Energy,Tidak,JUAL,41,"OCF-,FCF-,bunga<1.5",142,33.0,1.08,1.42,0.57,3.28,26.6,-32.0,0.0,1.27,9.0,615.62,92.8,0.55,45.5,148,173.0,21.65,14.88,8.25,0.96,6.43,1.22,1.21,1.42,12.12,-4.27,-21.54,0.0,,50,26,32,63,33,75.2,74.3,1.0,0.0,4.3022,131.2519,,63710196917.0,3320747679360.0,274094218080.0,1592651052480.0,1584538710720.0,10624999032000.0,373722774240.0,10248529744800.0,27267863223840.0,8362087355520.0,-1170516773760.0,-778037787840.0,-1948554561600.0,2026-06-30,TTM-gabungan,USD
PACK,Abadi Nusantara Hijau Invest,,Consumer Cyclical,Ya,BUY,51,"OCF-,FCF-",605,33.8,9.17,3.03,5.21,35.06,,,0.0,0.01,1.0,117.98,66.1,1.55,68.9,390,575.0,2.04,0.64,13.19,1.86,-1.98,0.05,0.05,534.64,27.88,-0.79,-2.57,0.0,,12,43,77,92,34,69.9,140.6,2.0,3.52,17.8908,65.9603,,1597398988.0,216588323439.0,28578766364.0,32364994940.0,32239746019.0,1150019744.0,65361870398.0,-64211850654.0,2999626692839.0,105364902399.0,-22471937167.0,-2349256786.0,-24821193953.0,,Tahunan,IDR
AMMN,Amman Mineral Internasional ,LQ45,Basic Materials,Tidak,WSE,39,"FCF-,kas<laba",4730,35.2,3.52,3.09,2.0,10.29,299.7,377.9,0.0,1.18,342.5,86.41,412.6,0.72,53.4,4399,5238.0,46.58,41.13,20.66,4.36,4.83,2.62,1.64,2.72,21.3,0.0,-5.84,0.0,1576.07,15,51,47,48,32,-13.3,-38.9,1.0,-0.15,134.3816,1345.549,,72412413856.0,47105007840000.0,9730899360000.0,20804827680000.0,20804827680000.0,115020704160000.0,14466780960000.0,100553923200000.0,248818807680000.0,97434450240000.0,12698400000.0,-20013619680000.0,-20000921280000.0,2026-03-31,TTM-gabungan,USD
ARTO,Bank Jago Tbk.,LQ45,Financial Services,Tidak,WSE,47,,860,35.2,1.32,2.67,1.48,3.84,71.4,28.9,0.0,0.2,11.9,27.69,27.2,0.35,29.4,1119,1394.0,,,11.73,0.92,,,,,,12.56,29.94,0.0,0.16,22,31,,94,59,23.5,158.9,3.0,0.0,24.4013,651.1965,,13861330900.0,2884200000000.0,338235000000.0,,,1829377000000.0,5268771000000.0,-3439394000000.0,41422771000000.0,9026450000000.0,4248301000000.0,-679777000000.0,3568524000000.0,2026-06-30,TTM-gabungan,IDR
PANI,Pantai Indah Kapuk Dua Tbk.,Salim,Real Estate,Tidak,WSE,57,"OCF-,FCF-",4960,35.7,3.1,3.34,3.48,10.03,2099.5,196.0,0.1,0.02,90.2,6.89,39.0,0.49,25.2,5934,8448.0,68.66,61.07,45.24,5.1,-1.13,2.34,0.5,67.93,24.86,-0.12,-0.64,3.5,,11,48,92,100,33,95.5,102.5,3.0,7.25,139.1062,1601.5518,5.0,18189502198.0,5593172320000.0,2530273425000.0,3471707098000.0,3456116759000.0,452186319000.0,4367851960000.0,-3915665641000.0,50770322848000.0,29131430053000.0,-309513072000.0,-268604480000.0,-578117552000.0,2026-06-30,TTM-gabungan,IDR
KOTA,DMS Propertindo Tbk.,,Real Estate,Ya,BOW,55,FCF-,179,35.7,1.52,3.34,1.71,4.35,202.1,472.1,0.0,0.35,1.9,717.22,152.2,0.19,47.0,167,101.0,71.39,39.48,35.16,2.97,4.57,2.38,2.24,3.21,24.98,0.92,-9.23,0.0,4.59,17,63,67,94,31,80.2,,2.0,-0.0,5.0114,117.7351,,10546043868.0,150327517371.0,52850235615.0,92508503515.0,79593465603.0,434199802533.0,11398729177.0,422801073356.0,1894011974180.0,1241639909811.0,48490912037.0,-222655922141.0,-174165010104.0,2026-03-31,TTM,IDR
CUAN,Petrindo Jaya Kreasi Tbk.,Prajogo,Energy,Tidak,WSE,47,"OCF-,FCF-,DER>3",940,39.0,17.14,1.67,9.12,46.69,725.4,70.5,0.06,4.11,105.7,474.33,439.7,0.46,58.8,808,1272.0,14.34,3.67,10.23,6.64,4.13,1.84,1.66,2.62,27.16,-0.22,-6.6,0.0,,17,53,36,90,37,131.7,54.2,1.0,-0.02,24.0811,54.8543,0.58,112399199400.0,26455367040000.0,2706695040000.0,4587372480000.0,4536774240000.0,25334977440000.0,3911551200000.0,18959812320000.0,47030327040000.0,6165579360000.0,-597588480000.0,-6374383680000.0,-6971972160000.0,2026-06-30,TTM-gabungan,USD
RANS,Rans Entertainmen Indonesia ,,Industrials,Tidak,-,57,,193,39.9,7.42,3.71,3.55,16.05,,,0.0,0.11,2.4,115.85,24.2,0.37,33.3,211,,43.22,21.17,17.28,11.61,-0.71,2.63,2.56,18.0,26.65,0.62,1.52,0.0,0.02,11,71,97,,56,,,1.0,0.0,4.8416,26.022,,12609250000.0,353377040895.0,61049565722.0,88970777899.0,80213306229.0,37300000000.0,100129258609.0,-62829258609.0,461034721642.0,328118184873.0,37680607042.0,-580814717.0,37099792325.0,,Tahunan,IDR
SSIA,Surya Semesta Internusa Tbk,,Industrials,Ya,HOLD,52,"FCF-,kas<laba",1750,40.1,1.42,3.73,0.68,3.64,1730.9,82.8,0.29,0.43,8.2,23.38,42.1,0.73,51.2,1737,1610.0,27.57,12.56,3.63,1.69,1.45,1.56,1.38,4.24,11.62,0.19,-18.24,11.47,38.55,37,28,73,87,32,7.0,,2.0,1.36,43.6815,1229.144,5.0,4705249440.0,5668831813991.0,205532254634.0,809999060788.0,625802074929.0,2473836443872.0,1093012561282.0,1175834079461.0,13025798658952.0,5783429133928.0,40002512591.0,-1542293119357.0,-1502290606766.0,2026-06-30,TTM,IDR
BPII,Batavia Prosperindo Internas,,Financial Services,Tidak,TIPIS,32,laba-30%,460,40.5,3.11,3.07,3.49,7.83,-38.0,-14.9,1.37,1.07,4.5,0.02,0.0,0.27,46.1,460,473.0,41.98,15.25,7.31,1.87,4.04,1.29,1.29,2.25,18.27,1.02,-11.3,79.86,5.48,13,38,,24,77,18.8,-39.2,1.0,0.0,11.3535,148.1026,6.32,9884153240.0,1535843354297.0,112219527619.0,319542437475.0,288401615395.0,1572535308588.0,271626537752.0,1291323122760.0,6488026599775.0,1463869130266.0,114634159166.0,-628277832367.0,-513643673201.0,2026-03-31,TTM-gabungan,IDR
ELPI,Pelayaran Nasional Ekalya Pu,,Industrials,Ya,JUAL,57,FCF-,615,40.8,2.15,3.8,1.03,5.81,-27.8,10.2,2.31,0.15,5.5,2.13,1.5,0.25,39.3,738,1193.0,20.36,14.29,14.73,4.38,1.57,4.03,3.7,7.04,39.23,1.63,-0.4,94.29,1.03,28,64,86,61,52,17.0,27.4,2.0,0.0,15.0762,286.6705,14.21,8864540926.0,907070000000.0,133644000000.0,144782000000.0,142719000000.0,388175000000.0,154737000000.0,227964000000.0,3427245000000.0,2541202000000.0,217980000000.0,-225283000000.0,-21688000000.0,2026-06-30,TTM-gabungan,IDR
MTMH,Murni Sadar Tbk.,,Healthcare,Ya,TIPIS,47,FCF-,950,40.8,1.28,2.39,0.72,3.29,106.4,31.9,0.25,0.6,2.0,0.02,0.0,0.12,49.7,945,1019.0,29.91,8.64,3.2,1.81,3.74,0.5,0.42,2.3,12.42,4.97,-8.86,10.4,1.73,37,48,40,69,37,18.2,-12.9,2.0,0.0,23.2771,740.6019,2.42,2068526950.0,1506066007227.0,48149394944.0,226332823339.0,140833654942.0,911740460581.0,2199042992.0,846015371039.0,2861432982762.0,1531955009698.0,239155488731.0,-413244316270.0,-174088827539.0,2026-06-30,TTM-gabungan,IDR
DSSA,Dian Swastatika Sentosa Tbk,,Energy,Ya,WSE,41,FCF-,1090,40.9,5.03,1.76,2.68,13.05,2.2,-6.0,0.0,0.85,168.7,419.71,467.2,0.9,53.1,1000,2229.0,32.8,13.41,8.46,5.5,2.02,2.26,2.11,6.76,19.54,0.84,-2.35,0.0,2.14,17,62,73,16,35,-22.3,-26.9,0.0,0.0,26.6627,216.5711,,154732123250.0,48784955401920.0,4125578416320.0,9624435335040.0,9166828138080.0,28350386514720.0,8763283837440.0,19431905230080.0,81630447928800.0,33510503845440.0,3459778056480.0,-7416056431200.0,-3956278374720.0,2026-03-31,TTM,USD
YULE,Yulie Sekuritas Indonesia Tb,,Financial Services,Tidak,TIPIS,51,laba-30%,3500,41.5,8.04,3.14,9.03,21.23,-120.5,-74.4,0.29,0.0,5.6,0.03,0.1,2.42,47.0,3500,3300.0,81.7,197.83,185.3,19.66,-0.54,9.06,9.06,1953.67,37.26,0.12,0.3,22.61,0.0,11,90,,38,77,-4.3,32.9,2.0,0.0,84.3538,435.4458,10.0,1587286800.0,72258950088.0,133893643341.0,146954284791.0,145690823713.0,2373958000.0,82258311579.0,-79884353579.0,772860498155.0,691177310663.0,16594855592.0,-10501746.0,16584353846.0,2026-03-31,TTM-gabungan,IDR
NICL,PAM Mineral Tbk.,,Basic Materials,Ya,JUAL,59,"laba-30%,payout>100",434,42.7,5.55,3.75,3.15,11.38,-98.6,-67.0,8.29,0.0,4.6,45.86,22.1,0.5,34.5,482,827.0,32.45,16.71,12.14,9.7,-1.48,2.98,2.78,823.0,26.52,1.83,3.54,206.49,0.17,21,75,100,48,57,8.6,32.0,2.0,0.0,10.1667,78.1565,36.0,10635644907.0,890842795346.0,108129870172.0,164862886083.0,156342586057.0,1398883674.0,245102648898.0,-243703765224.0,962049457755.0,831244696896.0,197590739564.0,-34180942207.0,163409797357.0,2026-06-30,TTM-gabungan,IDR
APIC,Pacific Strategic Financial ,,Financial Services,Tidak,WSE,30,,402,45.7,1.46,3.46,1.64,3.69,9606.8,-28.9,0.0,0.53,4.7,4.49,2.0,0.16,29.1,552,1087.0,13.04,10.38,5.23,1.33,4.15,1.63,1.63,1.54,18.04,-6.74,-14.74,0.0,,18,24,,38,59,-4.3,-13.7,1.0,0.0,8.7969,275.5022,,11766313488.0,1979304905624.0,103507593185.0,340367645850.0,332913145417.0,1729423882079.0,308554830686.0,1410985045925.0,8254769446767.0,3241644933241.0,-697158361384.0,-866365747.0,-697158361384.0,2026-03-31,TTM-gabungan,IDR
SMGR,Semen Indonesia (Persero) Tb,LQ45,Basic Materials,Ya,JUAL,46,payout>100,1570,46.3,0.24,4.06,0.14,0.52,200755.0,-16.2,1.8,0.23,10.6,32.03,52.9,0.27,46.0,1571,2104.0,20.01,4.52,0.64,0.3,2.25,1.14,0.81,1.86,7.38,17.35,26.28,282.99,0.3,49,36,58,30,72,-1.1,-56.8,0.0,-0.24,33.9408,6465.2937,28.33,6735544090.0,35877488000000.0,228610000000.0,2063242000000.0,1416505000000.0,10101958000000.0,4701897000000.0,4642273000000.0,75459729000000.0,43547271000000.0,3966556000000.0,-1187138000000.0,2779418000000.0,2026-03-31,TTM-gabungan,IDR
BEEF,Estika Tata Tiara Tbk.,,Consumer Defensive,Tidak,HOLD,26,"OCF-,FCF-,DER>3,laba-30%",450,47.0,9.88,4.75,4.92,23.08,-97.4,-53.3,0.0,3.86,3.7,5.84,2.6,0.51,57.7,412,328.0,7.18,3.44,1.44,3.58,6.11,1.0,0.24,2.0,22.01,-0.43,-13.7,0.0,,10,33,16,40,37,449.0,,3.0,0.0,9.5812,45.54,,8120249598.0,5396756238692.0,77801875863.0,229853255929.0,184991170940.0,1427396436164.0,19221578185.0,1403828914934.0,2163074224101.0,369795857700.0,-33811245027.0,-466882388299.0,-500693633326.0,2026-06-30,TTM-gabungan,IDR
MBMA,Merdeka Battery Materials Tb,LQ45,Basic Materials,Ya,JUAL,53,,505,48.8,1.9,4.28,1.08,3.97,966.3,24.3,0.0,0.69,54.5,139.15,73.9,0.52,45.5,527,603.0,17.88,15.28,4.13,1.7,3.22,1.6,1.18,6.93,16.27,3.19,0.78,0.0,0.88,26,53,62,81,50,46.6,10.9,2.0,0.0,10.3555,266.3895,,107995419900.0,27058116274080.0,1118347164480.0,4178050354080.0,4159449453600.0,19729039283040.0,6212413332480.0,13456427293920.0,70476657772800.0,28768846231680.0,3569162056320.0,-3144818149440.0,424343906880.0,2026-03-31,TTM,USD
VICI,Victoria Care Indonesia Tbk.,,Consumer Defensive,Ya,BOW,57,laba-30%,940,50.5,5.64,5.1,2.81,11.47,-30.9,11.9,0.85,0.07,6.3,10.25,10.4,0.85,49.0,775,658.0,55.18,12.1,8.62,9.38,0.13,5.29,3.08,25.31,33.0,1.38,2.37,53.12,0.13,10,70,98,48,75,10.5,11.9,1.0,0.0,18.6285,166.6619,8.0,6708000000.0,1449234286495.0,124959915136.0,191821776139.0,169019156032.0,78813514412.0,51170641068.0,25460080555.0,1352617099655.0,1117968169105.0,172145178938.0,-22590141347.0,149555037591.0,2026-03-31,TTM,IDR
SMIL,Sarana Mitra Luas Tbk.,,Industrials,Ya,HOLD,52,FCF-,440,50.6,4.81,4.71,2.3,9.8,8.2,21.5,0.84,0.47,3.8,45.5,19.6,0.45,60.1,399,326.0,39.1,27.12,16.84,6.55,2.81,4.07,2.76,3.91,32.01,3.29,-1.41,0.0,1.22,11,76,72,58,43,15.9,4.1,1.0,-0.46,8.6973,91.4489,3.69,8709668469.0,449859046026.0,75750235404.0,131239168342.0,127897140576.0,376463502412.0,7981253788.0,368482248624.0,1197964694007.0,796490018860.0,249501265639.0,-303567462947.0,-54066197308.0,2026-06-30,TTM-gabungan,IDR
UANG,Pakuan Tbk.,,Real Estate,Ya,HOLD,45,"OCF-,FCF-",3980,52.4,14.05,4.9,15.79,29.06,30.7,557.7,0.0,2.25,4.8,1.74,6.9,0.16,60.6,2908,3555.0,54.28,18.31,26.15,5.37,8.36,1.49,0.71,12.71,64.42,-2.37,-4.61,0.0,,8,56,43,81,42,,,2.0,0.0,75.9843,283.1909,,1210000000.0,351590000000.0,91941000000.0,85917000000.0,80135000000.0,771579000000.0,49808000000.0,718693000000.0,1802735000000.0,342661000000.0,-218183000000.0,-4011000000.0,-222062000000.0,2026-03-31,TTM,IDR
MSJA,Multi Spunindo Jaya Tbk.,,Consumer Cyclical,Ya,HOLD,52,kas<laba,865,53.3,3.48,4.78,1.98,6.33,112.7,30.2,1.73,0.17,5.0,16.37,11.4,1.0,73.3,525,435.0,18.49,9.07,7.66,4.81,0.28,2.21,1.65,9.42,37.11,0.26,0.37,93.33,0.24,15,39,89,69,68,-6.7,5.9,2.0,-2.55,16.214,248.8142,15.0,5732224400.0,1213555736160.0,92942289120.0,134643390720.0,128261228160.0,239080164960.0,200774171520.0,38305993440.0,1903270415520.0,1426258589280.0,24210432000.0,-5797130400.0,18413301600.0,2026-06-30,TTM-gabungan,USD
SGER,Sumber Global Energy Tbk.,,Energy,Ya,HOLD,27,"OCF-,FCF-",730,53.9,4.88,2.31,2.6,9.48,-17.9,-35.4,5.07,0.91,11.4,61.11,41.3,0.9,71.0,558,454.0,8.12,4.39,3.11,3.91,5.0,1.66,1.66,2.48,33.05,-0.82,-4.96,0.0,,19,27,46,10,39,-13.6,-29.4,1.0,0.0,13.5495,149.5318,37.0,15586909438.0,6780087180127.0,211195022818.0,405729884152.0,387286654419.0,2113699290841.0,84016049271.0,2029683241570.0,6152699077914.0,2330739093122.0,-174067949736.0,-390169798187.0,-564237747923.0,2026-03-31,TTM-gabungan,IDR
BTPN,Bank SMBC Indonesia Tbk.,,Financial Services,Tidak,TIPIS,31,payout>100,2310,54.4,0.51,4.12,0.57,0.94,-10.6,-1.6,0.41,1.1,24.6,0.04,0.1,0.45,50.1,2256,2146.0,,,2.49,0.18,,,,,,10.32,16.32,125.82,0.14,44,9,,31,51,11.5,-45.3,1.0,0.0,42.426,4497.237,9.5,10645945748.0,18119559000000.0,451665000000.0,,,52593249000000.0,18510153000000.0,33678939000000.0,250018949000000.0,47877341000000.0,4661527000000.0,-648420000000.0,4013107000000.0,2026-03-31,TTM,IDR
PRAY,Famon Awal Bros Sedaya Tbk.,,Healthcare,Ya,TIPIS,49,FCF-,765,57.8,3.24,3.38,1.81,6.13,-10.3,35.9,0.0,0.6,10.7,0.06,0.0,2.43,53.8,744,761.0,26.65,15.45,6.68,3.28,3.66,1.61,1.52,5.99,34.34,1.77,-2.32,0.0,1.76,12,59,65,73,37,17.0,50.1,2.0,0.0,13.2428,235.7896,,13959422300.0,2769209000000.0,184862000000.0,348045000000.0,341397000000.0,1987507000000.0,522532000000.0,1272869000000.0,6313594000000.0,3291487000000.0,327980000000.0,-575993000000.0,-248013000000.0,2026-06-30,TTM-gabungan,IDR
TCPI,Transcoal Pacific Tbk.,,Industrials,Ya,WSE,45,,1620,58.1,3.77,5.4,1.8,6.63,10.9,20.4,0.4,0.58,8.1,6.24,12.7,0.68,28.7,3367,8419.0,24.27,14.2,6.85,3.54,4.36,0.95,0.81,2.63,35.0,6.15,1.06,24.07,0.9,13,61,46,57,61,2.9,2.5,2.0,0.0,27.8894,429.799,6.5,5000000000.0,2034667000000.0,139447000000.0,264333000000.0,246852000000.0,1256327000000.0,88318000000.0,1151271000000.0,4186608000000.0,2148995000000.0,857311000000.0,-771082000000.0,86229000000.0,2026-06-30,TTM-gabungan,IDR
INDY,Indika Energy Tbk,,Energy,Ya,WSE,42,FCF-,2780,58.3,0.68,2.5,0.36,1.16,9.4,33.5,0.37,1.04,14.5,25.56,72.9,0.45,52.4,2652,2819.0,14.35,7.03,0.63,0.46,3.64,2.07,1.98,2.61,8.33,7.4,-5.08,20.5,1.4,45,39,53,30,42,-22.3,-76.3,0.0,0.0,47.7178,4097.1659,10.25,5202692000.0,39445476816000.0,248261108160.0,3084178654080.0,2865641552160.0,22260563855520.0,10799562516000.0,11222688211200.0,57331176057600.0,21316292201280.0,1837174817280.0,-2572028081760.0,-734853264480.0,2026-06-30,TTM-gabungan,USD
IATA,Karya Pacific Energy Tbk.,,Energy,Ya,BOW,31,"FCF-,laba-30%",103,58.5,1.38,2.51,0.73,2.36,-70.3,-48.1,0.0,0.44,3.2,1001.84,129.3,0.4,40.4,103,93.0,44.03,17.01,4.25,1.32,5.0,0.77,0.23,1.72,24.18,3.06,-3.25,0.0,1.62,30,50,34,2,36,-25.4,-39.1,0.0,0.0,1.7618,74.8842,,31275829981.0,1297417212960.0,55100595360.0,167956320000.0,162769636320.0,1024413938400.0,21468341280.0,840559115040.0,4141365742080.0,2342064213600.0,168479103360.0,-273251417280.0,-104772313920.0,2026-06-30,TTM-gabungan,USD
SMMA,Sinarmas Multiartha Tbk.,,Financial Services,Tidak,TIPIS,41,,20000,58.6,5.11,4.44,5.74,9.35,115.3,-8.6,0.0,0.41,127.4,0.01,0.2,0.1,47.4,20159,16859.0,,,6.19,1.79,,,,2.35,,1.54,2.49,0.0,0.05,9,40,,73,59,5.1,34.3,2.0,0.0,341.0784,3913.5515,,6367664717.0,35089239000000.0,2171873000000.0,,4473690000000.0,10283557000000.0,10066026000000.0,10726000000.0,124138154000000.0,24920184000000.0,3339228000000.0,-170539000000.0,3168689000000.0,2026-03-31,TTM-gabungan,IDR
BRPT,Barito Pacific Tbk.,LQ45/Prajogo,Basic Materials,Tidak,JUAL,48,"FCF-,DER>3",1560,58.6,3.38,5.14,1.92,6.74,518.9,302.7,0.1,3.52,146.2,66.87,115.3,0.61,33.3,1776,2080.0,15.68,5.95,1.39,0.94,3.36,2.18,1.55,2.12,8.97,2.07,-8.94,6.07,3.53,22,47,40,100,31,37.1,553.0,3.0,0.0,26.6211,461.2234,1.63,93711740929.0,179162791200000.0,2494711680000.0,26086882560000.0,17544446880000.0,152237103840000.0,56508625920000.0,87772512960000.0,336584323200000.0,43222050240000.0,5159066880000.0,-18227674080000.0,-13068607200000.0,2026-06-30,TTM-gabungan,USD
CDIA,Chandra Daya Investasi Tbk.,Prajogo,Utilities,Tidak,JUAL,43,"OCF-,FCF-,laba-30%",605,60.3,4.09,2.32,1.09,8.33,-77.6,26.9,1.14,0.74,75.5,60.61,41.2,0.96,34.4,676,1009.0,22.0,9.94,43.17,4.68,2.84,10.91,10.86,3.24,37.64,-0.09,-5.08,69.2,,24,43,67,37,56,,,1.0,-0.06,10.0363,147.7824,6.9,124749839100.0,2900350648320.0,1252032758400.0,2168875886400.0,2153601824640.0,13639426671360.0,7465031513760.0,6157993566720.0,34337559126720.0,18435832149120.0,-106753441920.0,-3728226974400.0,-3834980416320.0,2026-06-30,TTM,USD
SUPA,Super Bank Indonesia Tbk.,,Financial Services,Tidak,-,28,,490,63.4,2.01,4.8,2.26,3.88,,,0.0,0.0,16.6,13.94,7.1,0.9,34.4,549,,,,13.41,1.36,,,,,,16.56,24.47,0.0,0.06,11,33,,,59,118.6,,2.0,0.0,7.7229,243.5428,,33897017650.0,1952353000000.0,261784000000.0,,,28966000000.0,1821559000000.0,-1792593000000.0,27005584000000.0,8255373000000.0,4335313000000.0,-271271000000.0,4064042000000.0,2026-06-30,TTM-gabungan,IDR
RISE,Jaya Sukses Makmur Sentosa T,,Real Estate,Ya,JUAL,52,kas<laba,700,63.8,4.05,5.96,4.55,7.2,57.0,31.7,0.0,0.24,11.3,2.45,2.0,0.4,31.2,910,2679.0,59.14,36.67,36.67,4.59,1.93,2.31,0.75,10.05,55.95,0.05,0.14,0.0,0.75,8,47,81,83,52,8.7,33.2,2.0,-0.0,10.9642,172.7228,,16198599990.0,484289713667.0,177605060697.0,209901243128.0,199742117216.0,664047777881.0,258576605054.0,404648017717.0,4276489622196.0,2797867608691.0,9047577994.0,6780339162.0,15827917156.0,2026-06-30,TTM,IDR
GOLF,Intra Golflink Resorts Tbk.,,Consumer Cyclical,Ya,WSE,58,"OCF-,FCF-",175,64.0,0.43,5.74,0.24,0.67,746.8,124.2,0.3,0.06,3.4,6.76,1.2,0.15,58.5,166,195.0,58.49,29.29,22.39,0.61,3.58,5.86,3.26,25.79,53.76,-0.35,-6.24,44.78,,33,36,84,92,57,24.5,26.6,2.0,0.0,2.7354,411.5785,0.53,19486760000.0,238059672812.0,53304238099.0,67951830220.0,64475818367.0,484076460389.0,235494358132.0,243178551379.0,8686464348686.0,8020331057708.0,-18485931349.0,-194179255273.0,-212665186622.0,2026-06-30,TTM-gabungan,IDR
JECX,Nitrasanata Dharma Tbk.,,Healthcare,Tidak,-,48,,1450,65.1,7.08,3.81,3.96,10.93,,,0.0,0.49,4.7,7.15,10.6,0.21,60.7,1376,,62.23,13.56,7.82,5.04,0.41,0.69,0.63,4.8,24.4,2.39,1.48,0.0,0.6,10,67,65,,58,,,1.0,0.0,22.2841,204.9165,,3253222300.0,926763000000.0,72495000000.0,196638000000.0,129195000000.0,325594000000.0,244132000000.0,81462000000.0,1451329000000.0,666639000000.0,173359000000.0,-103472000000.0,69887000000.0,,Tahunan,IDR
